x	y	z	timestamp
3.1	-3.0	-9.4	1688662749926
2.2	-2.2	-7.4	1688662749946
0.9	-1.5	-6.7	1688662749966
0.4	-1.6	-6.8	1688662749986
-0.2	-1.3	-6.3	1688662750006
-1.1	-1.4	-6.1	1688662750026
-1.0	-1.0	-5.7	1688662750046
-1.7	-1.1	-4.2	1688662750066
-2.1	-0.9	-4.4	1688662750086
-3.1	-0.1	-3.5	1688662750106
-3.7	0.4	-3.2	1688662750126
-4.6	-0.2	-2.4	1688662750146
-5.3	0.7	-2.1	1688662750166
-5.5	0.5	-2.3	1688662750186
-6.1	0.4	-1.3	1688662750206
-7.2	0.4	-0.7	1688662750226
-7.8	0.2	-0.2	1688662750246
-8.1	0.6	0.4	1688662750266
-8.6	0.4	1.4	1688662750286
-9.1	1.1	3.2	1688662750306
-9.1	-0.6	4.3	1688662750326
-9.4	0.0	5.0	1688662750346
-8.5	-0.0	5.5	1688662750366
-8.1	-0.6	6.6	1688662750386
-8.0	-0.2	7.0	1688662750406
-7.6	-0.7	7.1	1688662750426
-7.2	-0.8	6.3	1688662750446
-7.5	-0.5	5.2	1688662750466
-7.5	-0.6	4.9	1688662750486
-7.6	-0.7	3.9	1688662750506
-7.1	-0.3	3.5	1688662750526
-7.2	-0.0	2.5	1688662750546
-6.9	-0.2	1.6	1688662750566
-7.0	0.1	1.7	1688662750586
-6.9	-0.2	1.4	1688662750606
-6.8	-0.1	1.0	1688662750626
-7.0	0.0	-0.1	1688662750646
-6.6	-0.3	-0.5	1688662750666
-6.1	-0.5	-0.3	1688662750686
-6.2	-1.4	0.4	1688662750706
-5.6	-1.8	-0.2	1688662750726
-5.0	-1.7	-4.0	1688662750746
-3.7	-0.9	-6.1	1688662750766
-3.4	-4.0	-4.0	1688662750786
-4.0	-3.6	-5.2	1688662750806
-2.0	-3.3	-6.6	1688662750826
-2.1	-3.6	-9.1	1688662750846
-1.0	-4.2	-8.0	1688662750866
-1.2	-3.5	-8.2	1688662750886
0.5	-4.4	-9.6	1688662750906
1.1	-4.7	-9.0	1688662750926
2.4	-4.6	-9.0	1688662750946
4.2	-4.8	-9.3	1688662750966
4.7	-5.9	-9.8	1688662750986
5.4	-5.3	-9.9	1688662751006
7.0	-5.6	-10.1	1688662751026
7.7	-5.4	-10.7	1688662751046
8.4	-7.2	-9.7	1688662751066
8.8	-5.8	-8.4	1688662751086
10.6	-6.1	-9.4	1688662751106
12.3	-6.4	-9.8	1688662751126
12.2	-6.6	-9.9	1688662751146
11.2	-5.9	-8.9	1688662751166
10.5	-4.7	-7.1	1688662751186
10.3	-5.8	-6.7	1688662751206
10.2	-5.4	-7.7	1688662751226
10.3	-5.2	-7.3	1688662751246
9.7	-5.7	-6.8	1688662751266
9.7	-5.4	-6.5	1688662751286
9.4	-5.3	-6.6	1688662751306
9.2	-5.9	-7.6	1688662751326
10.0	-6.2	-8.8	1688662751346
9.8	-4.4	-7.9	1688662751366
9.6	-2.6	-4.4	1688662751386
9.7	-2.4	-5.4	1688662751406
9.7	-2.5	-6.7	1688662751426
9.5	-2.7	-7.2	1688662751446
9.2	-3.0	-7.3	1688662751466
9.5	-1.9	-6.5	1688662751486
9.2	-1.9	-6.9	1688662751506
10.2	-2.9	-7.9	1688662751526
10.4	-3.6	-7.5	1688662751546
10.3	-3.2	-6.5	1688662751566
10.9	-3.5	-8.3	1688662751586
11.9	-4.6	-8.2	1688662751606
12.7	-3.8	-8.6	1688662751626
12.3	-3.4	-9.3	1688662751646
12.4	-4.3	-9.5	1688662751666
12.8	-5.3	-10.4	1688662751686
13.3	-4.8	-11.2	1688662751706
12.7	-4.8	-10.6	1688662751726
11.2	-5.5	-11.1	1688662751746
11.2	-5.3	-12.3	1688662751766
10.2	-5.7	-11.9	1688662751786
10.1	-4.8	-12.0	1688662751806
8.1	-4.7	-11.3	1688662751826
6.3	-4.3	-10.2	1688662751846
4.8	-4.0	-9.6	1688662751866
3.8	-2.9	-9.8	1688662751886
2.7	-3.5	-9.4	1688662751906
1.8	-3.2	-8.3	1688662751926
1.3	-2.3	-8.0	1688662751946
0.2	-2.4	-6.9	1688662751966
-0.8	-1.5	-6.1	1688662751986
-1.5	-1.2	-6.5	1688662752006
-1.8	-2.2	-5.9	1688662752026
-2.8	-1.8	-4.2	1688662752046
-3.2	-1.2	-3.6	1688662752066
-3.3	-1.2	-2.5	1688662752086
-4.2	-1.2	-1.5	1688662752106
-4.4	-0.9	-0.8	1688662752126
-4.7	-1.3	-0.3	1688662752146
-5.5	-1.6	-0.0	1688662752166
-5.5	-0.6	0.4	1688662752186
-5.8	-0.4	1.2	1688662752206
-6.2	-0.4	2.3	1688662752226
-6.7	-0.5	2.9	1688662752246
-7.3	-0.1	3.5	1688662752266
-7.5	1.4	4.4	1688662752286
-7.8	0.5	5.0	1688662752306
-8.1	1.4	5.6	1688662752326
-7.7	1.8	6.8	1688662752346
-7.9	1.8	7.5	1688662752366
-7.3	1.4	7.3	1688662752386
-7.0	1.5	7.0	1688662752406
-7.1	1.0	7.4	1688662752426
-7.4	0.0	7.0	1688662752446
-7.3	0.4	6.2	1688662752466
-6.9	0.2	5.7	1688662752486
-7.2	-0.2	5.1	1688662752506
-6.9	-0.1	4.6	1688662752526
-7.1	-0.5	4.0	1688662752546
-6.9	0.4	3.4	1688662752566
-6.8	0.0	2.7	1688662752586
-7.1	-0.6	2.0	1688662752606
-6.8	-0.1	1.6	1688662752626
-6.7	-0.3	1.1	1688662752646
-7.0	-0.5	0.7	1688662752666
-6.1	-0.6	0.1	1688662752686
-6.4	-0.9	-0.4	1688662752706
-6.3	-1.5	-0.0	1688662752726
-5.8	-0.9	-0.7	1688662752746
-4.5	-1.2	-2.1	1688662752766
-4.2	-1.7	-2.7	1688662752786
-4.3	-2.1	-1.8	1688662752806
-3.0	-1.0	-3.5	1688662752826
-1.1	-0.9	-7.4	1688662752846
-0.4	-3.1	-8.4	1688662752866
-0.5	-3.6	-4.1	1688662752886
1.1	-2.7	-5.6	1688662752906
4.9	-2.4	-9.3	1688662752926
7.3	-1.9	-13.5	1688662752946
7.5	-3.1	-13.2	1688662752966
6.7	-4.7	-9.6	1688662752986
9.0	-2.4	-11.5	1688662753006
11.2	-2.6	-15.3	1688662753026
10.6	-3.7	-14.9	1688662753046
9.7	-4.0	-12.0	1688662753066
9.0	-1.9	-10.8	1688662753086
11.2	-2.5	-12.1	1688662753106
10.0	-3.6	-12.2	1688662753126
9.4	-3.2	-10.9	1688662753146
8.7	-3.2	-8.5	1688662753166
9.7	-3.1	-9.9	1688662753186
10.0	-4.9	-12.1	1688662753206
10.0	-3.0	-10.5	1688662753226
9.4	-2.3	-6.3	1688662753246
9.7	-2.5	-9.0	1688662753266
9.6	-3.0	-8.2	1688662753286
9.2	-2.4	-7.4	1688662753306
9.8	-3.1	-8.3	1688662753326
10.1	-2.6	-8.6	1688662753346
10.6	-2.9	-8.8	1688662753366
11.0	-2.0	-8.3	1688662753386
9.7	-2.5	-9.0	1688662753406
9.6	-3.0	-8.2	1688662753426
9.2	-2.4	-7.4	1688662753446
9.8	-3.1	-8.3	1688662753466
10.1	-2.6	-8.6	1688662753486
10.6	-2.9	-8.8	1688662753506
11.0	-2.0	-8.3	1688662753526
11.1	-2.9	-7.6	1688662753546
11.4	-2.6	-8.5	1688662753566
12.1	-3.3	-9.7	1688662753586
12.9	-3.7	-10.0	1688662753606
14.1	-5.0	-10.0	1688662753626
14.4	-3.3	-10.2	1688662753646
13.9	-4.6	-10.4	1688662753666
13.1	-5.3	-12.0	1688662753686
12.0	-5.2	-12.2	1688662753706
10.9	-5.0	-11.4	1688662753726
9.4	-4.4	-10.8	1688662753746
8.4	-4.3	-10.8	1688662753766
7.2	-3.9	-10.5	1688662753786
6.5	-3.2	-10.8	1688662753806
4.9	-3.4	-9.5	1688662753826
4.8	-3.3	-10.0	1688662753846
2.9	-2.2	-7.4	1688662753866
1.8	-2.7	-8.3	1688662753886
1.7	-2.4	-7.0	1688662753906
0.1	-1.9	-7.1	1688662753926
-0.6	-1.7	-5.2	1688662753946
-2.1	-1.2	-4.4	1688662753966
-2.4	-1.5	-4.7	1688662753986
-2.9	-1.4	-3.6	1688662754006
-3.6	-0.7	-3.6	1688662754026
-3.8	-0.9	-2.5	1688662754046
-4.5	-1.3	-1.3	1688662754066
-4.9	0.2	-1.6	1688662754086
-5.0	0.1	-1.3	1688662754106
-5.8	-1.7	-0.7	1688662754126
-5.6	-1.2	0.1	1688662754146
-5.8	0.4	2.2	1688662754166
-7.1	0.0	2.3	1688662754186
-7.5	-0.0	4.2	1688662754206
-7.5	0.4	4.8	1688662754226
-8.1	1.4	5.4	1688662754246
-7.8	0.6	5.7	1688662754266
-7.9	1.0	6.3	1688662754286
-7.4	1.5	7.5	1688662754306
-7.3	0.6	7.7	1688662754326
-7.0	0.4	7.5	1688662754346
-7.7	0.1	7.6	1688662754366
-7.5	0.0	6.3	1688662754386
-7.5	0.2	4.7	1688662754406
-7.6	0.0	4.1	1688662754426
-8.0	-0.5	3.5	1688662754446
-7.7	-0.2	2.7	1688662754466
-7.4	-0.1	2.0	1688662754486
-7.6	-0.3	1.7	1688662754506
-7.5	-0.2	1.1	1688662754526
-7.0	-0.0	0.8	1688662754546
-6.7	-0.3	0.4	1688662754566
-6.2	-0.5	-0.4	1688662754586
-6.2	-0.2	-0.6	1688662754606
-6.1	-0.1	-0.7	1688662754626
-6.0	-0.9	-0.9	1688662754646
-5.5	-1.0	-0.8	1688662754666
-4.9	0.2	-2.1	1688662754686
-3.8	-0.1	-1.8	1688662754706
-2.0	-2.1	-2.4	1688662754726
-1.5	-1.2	-6.1	1688662754746
0.8	-1.8	-6.3	1688662754766
-0.7	-3.1	-5.8	1688662754786
0.7	-2.4	-9.5	1688662754806
1.3	-4.7	-11.6	1688662754826
2.0	-5.7	-9.7	1688662754846
4.3	-5.3	-10.7	1688662754866
4.9	-6.5	-12.6	1688662754886
5.6	-6.8	-11.0	1688662754906
6.1	-5.7	-10.0	1688662754926
8.0	-5.5	-12.2	1688662754946
8.1	-6.2	-11.8	1688662754966
8.5	-5.9	-9.5	1688662754986
9.0	-5.0	-9.3	1688662755006
10.4	-4.8	-10.8	1688662755026
10.2	-5.7	-9.9	1688662755046
10.6	-5.2	-9.1	1688662755066
11.1	-4.4	-8.6	1688662755086
10.8	-4.5	-8.1	1688662755106
11.5	-4.8	-9.1	1688662755126
11.2	-3.9	-9.7	1688662755146
10.3	-3.6	-9.0	1688662755166
10.5	-3.2	-6.8	1688662755186
10.4	-2.9	-6.5	1688662755206
11.2	-2.2	-7.7	1688662755226
10.5	-2.9	-8.4	1688662755246
10.2	-1.9	-8.7	1688662755266
8.6	-1.9	-5.7	1688662755286
9.1	-3.2	-7.1	1688662755306
9.6	-3.3	-8.9	1688662755326
9.5	-2.7	-8.6	1688662755346
9.2	-3.2	-6.3	1688662755366
9.6	-3.3	-7.0	1688662755386
9.6	-3.7	-8.7	1688662755406
9.9	-3.6	-8.2	1688662755426
10.5	-3.7	-8.0	1688662755446
10.6	-3.3	-7.6	1688662755466
10.9	-4.4	-7.9	1688662755486
11.5	-4.6	-9.6	1688662755506
12.0	-3.9	-10.3	1688662755526
12.4	-3.9	-9.9	1688662755546
11.9	-4.3	-10.4	1688662755566
12.9	-4.9	-11.3	1688662755586
12.8	-4.6	-11.6	1688662755606
11.7	-5.0	-10.9	1688662755626
10.6	-4.8	-10.7	1688662755646
9.4	-4.4	-10.2	1688662755666
8.7	-4.7	-11.3	1688662755686
8.1	-4.4	-10.8	1688662755706
6.3	-3.8	-9.6	1688662755726
5.3	-4.5	-9.3	1688662755746
4.6	-3.7	-9.5	1688662755766
4.1	-3.6	-9.7	1688662755786
2.9	-3.8	-8.9	1688662755806
1.9	-3.4	-8.1	1688662755826
0.9	-3.1	-7.8	1688662755846
0.6	-3.5	-7.9	1688662755866
-0.1	-3.0	-6.5	1688662755886
-0.9	-2.2	-6.4	1688662755906
-1.7	-3.1	-6.7	1688662755926
-1.9	-2.6	-6.0	1688662755946
-2.6	-2.5	-4.1	1688662755966
-3.8	-1.8	-3.7	1688662755986
-3.8	-2.3	-4.3	1688662756006
-4.5	-1.4	-3.4	1688662756026
-5.0	-1.8	-2.7	1688662756046
-5.3	-1.5	-1.6	1688662756066
-6.2	-1.2	-0.7	1688662756086
-6.7	-0.8	-1.3	1688662756106
-6.7	-0.7	-1.0	1688662756126
-7.2	-0.5	0.0	1688662756146
-7.5	-0.2	0.7	1688662756166
-8.1	-0.8	2.5	1688662756186
-8.7	-1.1	3.3	1688662756206
-8.7	-0.9	3.6	1688662756226
-8.2	-2.1	4.5	1688662756246
-8.9	-1.6	6.4	1688662756266
-8.7	-0.9	6.6	1688662756286
-7.9	-2.0	7.0	1688662756306
-7.8	-1.5	6.9	1688662756326
-7.5	-1.4	6.6	1688662756346
-7.7	-1.8	6.0	1688662756366
-7.5	-1.2	5.7	1688662756386
-7.3	-1.1	4.8	1688662756406
-7.7	-1.2	3.6	1688662756426
-7.2	-1.2	3.2	1688662756446
-7.6	-0.7	2.8	1688662756466
-7.6	-0.9	2.7	1688662756486
-7.2	-1.0	1.7	1688662756506
-7.2	-1.1	1.3	1688662756526
-7.6	-0.6	1.3	1688662756546
-7.3	-1.2	1.0	1688662756566
-6.8	-1.3	-0.0	1688662756586
-6.5	-1.2	-1.1	1688662756606
-6.6	-1.7	-0.6	1688662756626
-7.0	-1.0	-1.1	1688662756646
-6.0	-1.7	-1.8	1688662756666
-5.2	-2.1	-2.7	1688662756686
-5.4	-2.3	-2.5	1688662756706
-5.1	-2.0	-2.8	1688662756726
-4.5	-1.8	-3.0	1688662756746
-3.6	-4.4	-6.5	1688662756766
-2.6	-2.8	-4.2	1688662756786
-2.1	-3.2	-6.0	1688662756806
-2.4	-4.4	-7.9	1688662756826
-0.8	-4.8	-7.5	1688662756846
1.5	-4.3	-6.9	1688662756866
1.5	-5.3	-9.1	1688662756886
2.0	-5.2	-8.6	1688662756906
3.0	-5.2	-8.9	1688662756926
4.7	-6.0	-9.0	1688662756946
4.8	-6.5	-8.0	1688662756966
6.0	-6.2	-10.0	1688662756986
7.7	-5.8	-9.9	1688662757006
8.7	-6.1	-10.6	1688662757026
9.3	-7.4	-8.1	1688662757046
10.0	-6.2	-6.7	1688662757066
11.5	-6.9	-7.8	1688662757086
12.5	-6.1	-8.5	1688662757106
12.2	-5.0	-8.5	1688662757126
11.8	-5.7	-7.7	1688662757146
10.6	-4.4	-5.1	1688662757166
10.1	-3.1	-5.8	1688662757186
9.9	-2.5	-5.0	1688662757206
9.9	-2.1	-5.4	1688662757226
9.7	-1.8	-5.8	1688662757246
9.9	-2.6	-6.0	1688662757266
9.7	-2.2	-5.2	1688662757286
9.5	-2.2	-4.3	1688662757306
9.5	-2.1	-4.7	1688662757326
9.6	-2.0	-4.5	1688662757346
10.2	-1.6	-4.4	1688662757366
10.2	-1.2	-3.9	1688662757386
10.5	-1.3	-3.1	1688662757406
10.7	-1.1	-2.9	1688662757426
11.2	-0.4	-3.7	1688662757446
9.5	-2.1	-4.7	1688662757466
9.6	-2.0	-4.5	1688662757486
10.2	-1.6	-4.4	1688662757506
10.2	-1.2	-3.9	1688662757526
10.5	-1.3	-3.1	1688662757546
10.7	-1.1	-2.9	1688662757566
11.2	-0.4	-3.7	1688662757586
11.2	-0.4	-3.6	1688662757606
10.8	-0.2	-3.7	1688662757626
10.4	0.3	-3.7	1688662757646
9.6	-0.2	-3.1	1688662757666
9.2	-2.2	-2.2	1688662757686
10.1	-1.5	-3.3	1688662757706
11.0	0.3	-4.7	1688662757726
10.7	-0.3	-6.0	1688662757746
10.8	-0.5	-6.3	1688662757766
11.5	0.4	-5.9	1688662757786
10.7	-0.3	-5.0	1688662757806
10.6	-0.1	-4.2	1688662757826
9.1	-1.5	-5.1	1688662757846
9.2	-2.3	-6.7	1688662757866
9.0	-2.1	-7.0	1688662757886
8.5	-0.9	-5.1	1688662757906
7.2	-1.6	-4.9	1688662757926
7.8	2.5	-7.5	1688662757946
5.9	-1.6	-8.6	1688662757966
5.8	-2.4	-5.8	1688662757986
6.4	-4.5	-6.4	1688662758006
5.7	-0.1	-4.9	1688662758026
6.7	-2.8	-7.0	1688662758046
6.7	-3.1	-7.2	1688662758066
6.2	-5.1	-5.8	1688662758086
6.4	-3.7	-3.8	1688662758106
3.4	-7.4	-3.9	1688662758126
4.8	-6.5	-7.8	1688662758146
4.4	-5.9	-10.5	1688662758166
5.3	-6.8	-9.9	1688662758186
3.0	-2.8	-7.4	1688662758206
3.8	-5.7	-6.0	1688662758226
5.3	-7.9	-6.7	1688662758246
4.0	-7.9	-5.1	1688662758266
3.4	-6.5	-5.3	1688662758286
3.7	-4.6	-4.7	1688662758306
3.7	-3.0	-3.2	1688662758326
5.8	-4.8	-3.8	1688662758346
5.9	-3.7	-3.1	1688662758366
5.8	-4.8	-3.7	1688662758386
6.3	-2.0	-1.5	1688662758406
6.3	-4.8	-1.1	1688662758426
6.4	-4.5	-0.4	1688662758446
6.4	-4.8	0.6	1688662758466
7.5	-4.9	0.9	1688662758486
8.6	-4.3	0.9	1688662758506
8.1	-2.4	0.8	1688662758526
8.8	-2.7	1.7	1688662758546
10.3	-4.8	2.6	1688662758566
12.2	-5.2	2.0	1688662758586
12.3	-4.4	1.2	1688662758606
12.1	-5.2	-0.3	1688662758626
12.9	-6.2	-1.5	1688662758646
12.3	-5.8	-1.8	1688662758666
12.1	-6.2	-1.8	1688662758686
11.9	-6.9	-1.2	1688662758706
11.2	-6.6	0.7	1688662758726
11.3	-7.4	-0.0	1688662758746
10.7	-7.6	-1.6	1688662758766
11.0	-8.2	-1.2	1688662758786
12.5	-7.6	-0.0	1688662758806
12.5	-7.1	0.6	1688662758826
11.6	-5.7	0.5	1688662758846
11.9	-3.0	1.4	1688662758866
12.2	-0.1	3.2	1688662758886
13.3	0.6	3.4	1688662758906
14.0	0.2	3.5	1688662758926
14.7	0.3	3.7	1688662758946
14.4	0.1	3.0	1688662758966
13.8	-0.2	2.6	1688662758986
14.1	-0.3	1.7	1688662759006
13.1	2.2	1.3	1688662759026
11.2	4.2	1.0	1688662759046
10.3	4.0	1.4	1688662759066
10.6	3.5	1.7	1688662759086
10.6	2.0	2.4	1688662759106
10.6	0.6	1.9	1688662759126
10.7	-0.8	1.3	1688662759146
10.7	0.9	-0.1	1688662759166
10.1	3.4	0.1	1688662759186
9.4	2.9	0.3	1688662759206
10.5	0.9	-0.2	1688662759226
10.7	-0.7	-1.4	1688662759246
10.5	-1.7	-1.3	1688662759266
9.2	-2.3	0.0	1688662759286
8.4	-2.3	1.1	1688662759306
8.6	-3.9	0.7	1688662759326
8.1	-5.3	0.5	1688662759346
7.6	-5.9	1.1	1688662759366
7.3	-6.8	1.8	1688662759386
9.0	-7.2	1.6	1688662759406
10.4	-5.3	2.6	1688662759426
11.5	-3.8	2.2	1688662759446
11.5	-3.7	2.9	1688662759466
12.0	-3.5	2.6	1688662759486
12.6	-1.8	1.5	1688662759506
12.4	-0.3	1.3	1688662759526
13.0	0.4	2.4	1688662759546
13.5	1.6	4.0	1688662759566
13.8	2.6	4.9	1688662759586
13.9	3.4	4.6	1688662759606
13.0	3.9	4.7	1688662759626
12.1	4.8	4.4	1688662759646
11.1	4.4	3.8	1688662759666
10.8	2.3	3.0	1688662759686
10.4	2.6	2.9	1688662759706
9.3	2.5	3.1	1688662759726
8.6	1.6	4.2	1688662759746
9.1	0.8	4.1	1688662759766
9.7	-0.1	3.1	1688662759786
9.0	0.5	3.6	1688662759806
8.4	0.8	3.6	1688662759826
9.4	0.3	2.1	1688662759846
9.0	-1.5	1.4	1688662759866
9.1	-2.3	1.9	1688662759886
8.4	-1.8	1.9	1688662759906
7.4	-2.0	2.6	1688662759926
7.8	-2.8	2.7	1688662759946
7.9	-3.0	2.8	1688662759966
8.3	-4.8	2.6	1688662759986
7.6	-4.4	2.8	1688662760006
7.8	-5.5	2.4	1688662760026
9.0	-7.8	1.7	1688662760046
10.2	-7.1	1.1	1688662760066
11.4	-4.7	-0.0	1688662760086
12.0	-3.2	1.0	1688662760106
12.4	-1.2	1.6	1688662760126
12.8	-0.8	2.3	1688662760146
12.9	-0.6	2.0	1688662760166
11.9	-0.1	2.3	1688662760186
12.0	-1.2	3.3	1688662760206
13.8	-1.5	3.9	1688662760226
13.5	-0.3	3.6	1688662760246
12.9	0.8	3.6	1688662760266
12.4	0.8	3.9	1688662760286
11.9	0.7	3.7	1688662760306
10.8	1.9	2.9	1688662760326
9.9	0.7	1.8	1688662760346
9.6	0.9	1.2	1688662760366
9.0	0.8	1.1	1688662760386
8.8	-1.7	0.3	1688662760406
8.8	-3.0	0.4	1688662760426
8.3	-2.9	1.1	1688662760446
8.3	-2.2	0.0	1688662760466
8.8	-2.4	-0.9	1688662760486
8.6	-3.1	-0.1	1688662760506
8.6	-2.0	-0.0	1688662760526
8.9	-2.9	-0.2	1688662760546
8.6	-3.4	0.8	1688662760566
8.7	-4.3	0.5	1688662760586
8.4	-5.6	1.4	1688662760606
8.2	-5.0	1.6	1688662760626
8.9	-5.7	1.1	1688662760646
8.5	-5.6	1.7	1688662760666
8.3	-6.6	2.2	1688662760686
7.2	-7.3	2.5	1688662760706
8.6	-8.7	1.6	1688662760726
10.1	-5.5	0.0	1688662760746
10.9	-2.2	-0.7	1688662760766
11.9	-3.4	-0.2	1688662760786
12.9	-2.9	0.6	1688662760806
13.7	-2.4	1.0	1688662760826
13.6	-1.0	1.0	1688662760846
12.9	-0.3	2.4	1688662760866
12.9	1.1	3.8	1688662760886
13.0	1.3	3.8	1688662760906
11.6	1.7	3.7	1688662760926
11.0	1.1	2.9	1688662760946
10.1	0.2	1.9	1688662760966
9.7	0.1	1.0	1688662760986
9.2	-0.5	0.8	1688662761006
8.9	0.2	0.7	1688662761026
9.1	-0.6	0.6	1688662761046
9.2	-2.5	-0.2	1688662761066
9.1	-2.4	0.1	1688662761086
8.7	-0.9	-0.0	1688662761106
9.1	-2.5	-1.5	1688662761126
8.9	-4.8	-1.1	1688662761146
8.7	-4.2	-0.5	1688662761166
8.1	-4.0	0.8	1688662761186
6.8	-4.8	1.6	1688662761206
7.2	-5.7	1.7	1688662761226
12.7	-1.6	0.1	1688662761246
13.5	-2.2	-0.4	1688662761266
13.0	0.4	2.5	1688662761286
12.2	1.1	2.5	1688662761306
11.1	1.4	2.1	1688662761326
10.8	2.0	2.9	1688662761346
10.5	1.0	2.2	1688662761366
12.7	-1.6	0.1	1688662761386
13.5	-2.2	-0.4	1688662761406
13.0	0.4	2.5	1688662761426
12.2	1.1	2.5	1688662761446
11.1	1.4	2.1	1688662761466
10.8	2.0	2.9	1688662761486
10.5	1.0	2.2	1688662761506
10.3	1.0	1.1	1688662761526
10.3	0.9	0.3	1688662761546
10.3	-1.1	-0.6	1688662761566
10.6	-3.7	-0.7	1688662761586
10.8	-3.6	-0.9	1688662761606
9.8	-3.0	-1.3	1688662761626
8.9	-2.8	-1.0	1688662761646
8.3	-2.3	-1.1	1688662761666
8.3	-2.3	-0.9	1688662761686
7.8	-3.7	-2.1	1688662761706
8.4	-6.3	-3.4	1688662761726
8.2	-5.8	-2.4	1688662761746
7.5	-4.3	-1.4	1688662761766
7.7	-4.2	-1.1	1688662761786
9.0	-5.0	-1.9	1688662761806
9.0	-4.8	-1.2	1688662761826
8.2	-4.4	0.8	1688662761846
8.9	-6.3	0.7	1688662761866
9.0	-5.9	0.3	1688662761886
8.9	-5.8	-0.4	1688662761906
9.5	-5.1	-0.5	1688662761926
9.5	-2.5	0.0	1688662761946
10.8	-4.3	0.6	1688662761966
12.7	-3.2	0.7	1688662761986
12.5	-1.0	1.2	1688662762006
13.2	-0.7	1.1	1688662762026
13.4	2.0	3.2	1688662762046
13.1	4.4	4.4	1688662762066
11.1	4.5	3.0	1688662762086
7.6	2.4	-0.2	1688662762106
9.3	-3.3	-2.5	1688662762126
11.0	-4.0	-1.9	1688662762146
10.1	-3.9	-2.0	1688662762166
9.0	-2.0	-2.1	1688662762186
8.5	-3.1	-2.4	1688662762206
8.2	-3.6	-2.4	1688662762226
8.2	-5.0	-2.7	1688662762246
8.5	-4.6	-3.0	1688662762266
8.6	-4.0	-2.9	1688662762286
8.4	-4.8	-3.1	1688662762306
8.3	-4.7	-2.9	1688662762326
9.1	-4.6	-1.9	1688662762346
8.5	-5.1	-0.5	1688662762366
8.2	-4.7	0.7	1688662762386
8.2	-4.3	0.4	1688662762406
8.6	-5.8	-0.5	1688662762426
7.1	-3.7	0.9	1688662762446
7.2	-3.4	1.8	1688662762466
7.3	-5.1	1.9	1688662762486
7.4	-6.9	1.8	1688662762506
6.9	-6.4	1.4	1688662762526
9.2	-4.4	-0.4	1688662762546
10.4	-1.9	-0.3	1688662762566
11.1	-3.8	-0.3	1688662762586
11.9	-2.5	-0.2	1688662762606
12.4	-0.9	-0.5	1688662762626
12.9	-0.7	-0.1	1688662762646
12.0	-1.5	1.6	1688662762666
12.4	-0.3	3.1	1688662762686
13.2	1.9	3.4	1688662762706
12.0	2.2	3.7	1688662762726
11.5	1.1	3.4	1688662762746
10.9	1.4	2.9	1688662762766
9.4	1.4	2.4	1688662762786
9.0	0.4	2.2	1688662762806
8.9	-0.7	1.4	1688662762826
9.2	-2.2	0.8	1688662762846
9.3	-3.4	0.0	1688662762866
9.6	-3.3	-1.5	1688662762886
9.2	-2.5	-2.9	1688662762906
8.6	-1.8	-3.5	1688662762926
8.2	-2.3	-3.8	1688662762946
8.0	-4.8	-3.4	1688662762966
8.4	-7.0	-2.0	1688662762986
8.9	-9.7	-3.1	1688662763006
9.0	-9.1	-2.5	1688662763026
7.5	-5.0	-0.8	1688662763046
7.5	-5.0	0.5	1688662763066
7.4	-7.4	0.7	1688662763086
6.8	-7.1	1.9	1688662763106
6.6	-6.9	2.1	1688662763126
6.4	-6.7	1.6	1688662763146
7.6	-6.6	0.9	1688662763166
9.2	-2.8	0.1	1688662763186
10.3	-1.0	0.7	1688662763206
11.8	-1.5	0.8	1688662763226
12.6	-0.1	2.9	1688662763246
13.2	3.5	4.7	1688662763266
13.2	6.1	5.6	1688662763286
12.6	3.2	3.9	1688662763306
9.4	-0.5	0.9	1688662763326
8.0	-5.3	-2.4	1688662763346
9.1	-6.4	-2.0	1688662763366
10.0	-4.8	-1.5	1688662763386
8.1	-3.2	-1.2	1688662763406
7.2	-4.3	-0.9	1688662763426
8.3	-5.7	0.3	1688662763446
8.6	-7.7	0.7	1688662763466
8.1	-7.9	-0.1	1688662763486
7.6	-8.0	-1.6	1688662763506
8.3	-6.5	-2.3	1688662763526
8.4	-3.7	-2.6	1688662763546
8.5	-2.3	-0.7	1688662763566
8.4	-2.2	1.0	1688662763586
8.3	-3.2	0.0	1688662763606
8.9	-5.4	-0.7	1688662763626
8.6	-5.1	-0.8	1688662763646
8.0	-3.8	-0.2	1688662763666
7.6	-4.7	0.1	1688662763686
7.5	-7.6	0.1	1688662763706
7.3	-8.1	0.3	1688662763726
7.5	-8.3	-0.3	1688662763746
7.7	-6.5	-1.2	1688662763766
8.9	-5.7	-1.5	1688662763786
10.5	-3.8	-0.8	1688662763806
11.5	-5.6	-0.2	1688662763826
13.3	-5.2	-0.8	1688662763846
14.3	-3.7	-0.2	1688662763866
14.5	-2.2	1.2	1688662763886
14.8	-1.2	2.9	1688662763906
14.7	0.5	4.4	1688662763926
14.2	-1.3	3.8	1688662763946
13.4	-1.3	3.2	1688662763966
13.1	-3.6	1.6	1688662763986
11.9	-4.3	0.4	1688662764006
10.6	-5.7	-0.4	1688662764026
9.4	-7.5	-1.8	1688662764046
8.6	-6.4	-2.3	1688662764066
7.0	-8.4	-4.0	1688662764086
